Id,Name,Description,Address,ContactNumber,AdminUserId
0c85bcbe-5de1-4819-9883-9ee3b432c774,İzmir Konak Subay Orduevi,"Türk Silahlı Kuvvetlerine bağlı İzmir Konak Subay Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda İzmir Konak Subay Orduevi içerisinde konaklamak isteyenler için; İzmir Konak Subay Orduevi Fiyatları, İzmir Konak Subay Orduevi Resimleri, İzmir Konak Subay Orduevi Rezervasyon, İzmir Konak Subay Askeri Gazino ve İzmir Konak Subay Orduevi Yorumları ‘na yer verdik.","Yeşiltepe Mahallesi, Mithatpaşa Caddesi No92 Konak – İzmir",0232 441 14 42,admin-123
b46fd94e-95c2-49f7-8c1c-3071facdfdf8,Bitlis Tatvan Orduevi,"Türk Silahlı Kuvvetlerine bağlı Bitlis Tatvan Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Bitlis Tatvan Orduevi içerisinde konaklamak isteyenler için; Bitlis Tatvan Orduevi Fiyatları, Bitlis Tatvan Orduevi Resimleri, Bitlis Tatvan Orduevi Rezervasyon ve Bitlis Tatvan Orduevi Yorumları ‘na yer verdik.","Saray Mahallesi, Orduevi Caddesi  Tatvan – Bitlis",0434 827 56 16,admin-123
26dcdb88-ffa7-4b58-825e-49b5a76b1c03,Harbiye Orduevi,"Türk Silahlı Kuvvetlerine bağlı Harbiye Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Harbiye Orduevi içerisinde konaklamak isteyenler için; Harbiye Orduevi Fiyatları, Harbiye Orduevi Resimleri, Harbiye Orduevi Rezervasyon, Harbiye Askeri Gazino ve Harbiye Orduevi Yorumları ‘na yer verdik.","Harbiye Mallesi, Darülbedai Caddesi, No01 Şişli – İstanbul",0212 234 31 00,admin-123
3cf5a31a-8d5a-4780-8a7a-b78bc51af473,Erciş Orduevi,"Türk Silahlı Kuvvetlerine bağlı Erciş Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Erciş Orduevi içerisinde konaklamak isteyenler için; Erciş Orduevi Fiyatları, Erciş Orduevi Resimleri, Erciş Orduevi Rezervasyon, Erciş Askeri Gazino ve Erciş Orduevi Yorumları ‘na yer verdik.","Latifiye Mahallesi, Süleyman Erdinç Caddesi, Erciş – VAN",0432 351 84 91,admin-123
057b0333-e792-468f-935a-70226b7a0b13,Ordu Jandarma Orduevi,"Türk Silahlı Kuvvetlerine bağlı Ordu Jandarma Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Ordu Jandarma Orduevi içerisinde konaklamak isteyenler için; Ordu Jandarma Orduevi Fiyatları, Ordu Jandarma Orduevi Resimleri, Ordu Jandarma Orduevi Rezervasyon, Ordu Jandarma Askeri Gazino ve Ordu Jandarma Orduevi Yorumları ‘na yer verdik.","Düz Mahallesi, Süleyman Felek Caddesi, No22 Merkez – Ordu",0452 225 46 85,admin-123
a30e98e3-d2f1-4326-9a42-e1a334796200,Antalya Orduevi,"Türk Silahlı Kuvvetlerine bağlı Antalya Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Antalya Orduevi içerisinde konaklamak isteyenler için; Antalya Orduevi Fiyatları, Antalya Orduevi Resimleri, Antalya Orduevi Rezervasyon ve Antalya Orduevi Yorumları ‘na yer verdik.","Kışla Mahallesi, Cumhuriyet Caddesi, No54 Muratpaşa – Antalya",0242 243 88 55,admin-123
7c1b9e5d-5a31-4932-83a4-51070a059e68,Konya Orduevi,"Türk Silahlı Kuvvetlerine bağlı Konya Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Konya Orduevi içerisinde konaklamak isteyenler için; Konya Orduevi Fiyatları, Konya Orduevi Resimleri, Konya Orduevi Rezervasyon, Konya Askeri Gazino ve Konya Orduevi Yorumları ‘na yer verdik.","Konevi Mahallesi, Millet Caddesi No21 Meram – Konya",0332 322 69 70,admin-123
4e48a619-9a9f-4ba3-9ccb-61c9071e6221,Amasya Orduevi,"Türk Silahlı Kuvvetlerine bağlı Amasya Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Amasya Orduevi içerisinde konaklamak isteyenler için; Amasya Orduevi Fiyatları, Amasya Orduevi Resimleri, Amasya Orduevi Rezervasyon ve Amasya Orduevi Yorumları ‘na yer verdik.","Nergiz Mahallesi, Elmasiye Caddesi, No10 Merkez – Amasya",0358 218 18 24,admin-123
0d2e4793-7a12-4f67-9ddb-5b56a6241d15,Malatya Orduevi,"Türk Silahlı Kuvvetlerine bağlı Malatya Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Malatya Orduevi içerisinde konaklamak isteyenler için; Malatya Orduevi Fiyatları, Malatya Orduevi Resimleri, Malatya Orduevi Rezervasyon, Malatya Askeri Gazino ve Malatya Orduevi Yorumları ‘na yer verdik.","Kernek Mahallesi, Hastane Caddesi, No2 Merkez – Malatya",0422 324 07 10,admin-123
3f09eebf-874b-40bd-8e7b-557d26e30092,Kilis Orduevi,"Türk Silahlı Kuvvetlerine bağlı Kilis Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Kilis Orduevi içerisinde konaklamak isteyenler için; Kilis Orduevi Fiyatları, Kilis Orduevi Resimleri, Kilis Orduevi Rezervasyon, Kilis Askeri Gazino ve Kilis Orduevi Yorumları ‘na yer verdik.","Gaziler Mahallesi, Mercidabık Caddesi, Merkez – Kilis",0348 814 21 29,admin-123
21beb0da-8564-4411-a19c-d58347bcefa0,Gelibolu Astsubay Orduevi,"Türk Silahlı Kuvvetlerine bağlı Gelibolu Astsubay Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Gelibolu Astsubay Orduevi içerisinde konaklamak isteyenler için; Gelibolu Astsubay Orduevi Fiyatları, Gelibolu Astsubay Orduevi Resimleri, Gelibolu Astsubay Orduevi Rezervasyon ve Gelibolu Astsubay Orduevi Yorumları ‘na yer verdik.","Hoca Hamza Mahallesi, Fener Yolu Sokak No17 Gelibolu – Çanakkale",0286 566 56 52,admin-123
be383d4a-58fa-4489-a414-6fb468794bbf,Şanlıurfa Orduevi,"Türk Silahlı Kuvvetlerine bağlı Şanlıurfa Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Şanlıurfa Orduevi içerisinde konaklamak isteyenler için; Şanlıurfa Orduevi Fiyatları, Şanlıurfa Orduevi Resimleri, Şanlıurfa Orduevi Rezervasyon, Şanlıurfa Askeri Gazino ve Şanlıurfa Orduevi Yorumları ‘na yer verdik.",İpekyolu Bulvarı Üzeri Haliliye – Şanlıurfa,0414 316 73 87,admin-123
43e6087c-0fc3-468a-b407-5fda9ad8d361,Van Orduevi,"Türk Silahlı Kuvvetlerine bağlı Van Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Van Orduevi içerisinde konaklamak isteyenler için; Van Orduevi Fiyatları, Van Orduevi Resimleri, Van Orduevi Rezervasyon, Van Askeri Gazino ve Van Orduevi Yorumları ‘na yer verdik.","Şerefiye Mahallesi, Ordu Caddesi,  No68 Merkez – VAN",0432 222 38 20 —- 0432 214 06 17,admin-123
e9f47535-8eca-4d49-8d3b-8179c14cc1ec,Ankara Sıhhiye Orduevi,"Türk Silahlı Kuvvetlerine bağlı Ankara Sıhhiye Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Ankara Sıhhiye Orduevi içerisinde konaklamak isteyenler için; Ankara Sıhhiye Orduevi Fiyatları, Ankara Sıhhiye Orduevi Resimleri, Ankara Sıhhiye Orduevi Rezervasyon ve Ankara Sıhhiye Orduevi Yorumları ‘na yer verdik.",Atatürk Bulvarı Necatibey Cd. No56 Çankaya/Ankara,0312 425 34 07,admin-123
b355debd-8945-4120-8ea7-eac15abfd306,Balıkesir Orduevi,"Türk Silahlı Kuvvetlerine bağlı Balıkesir Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Balıkesir Orduevi içerisinde konaklamak isteyenler için; Balıkesir Orduevi Fiyatları, Balıkesir Orduevi Resimleri, Balıkesir Orduevi Rezervasyon ve Balıkesir Orduevi Yorumları ‘na yer verdik.","Eski Kuyumcular Mahallesi, Kuvayi Milliye Caddesi, No40 Merkez – Balıkesir",0266 245 55 90,admin-123
a5b64a64-0de6-42f9-92cc-527b0b933aa3,Keşan Orduevi,"Türk Silahlı Kuvvetlerine bağlı Keşan Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Keşan Orduevi içerisinde konaklamak isteyenler için; Keşan Orduevi Fiyatları, Keşan Orduevi Resimleri, Keşan Orduevi Rezervasyon, Keşan Askeri Gazino ve Keşan Orduevi Yorumları ‘na yer verdik.","Yukarı Zaferiye Mahallesi, Cumhuriyet Caddesi Keşan – Edirne",0284 714 56 89,admin-123
fc1fb3c3-cca0-408d-8624-5c1f18a542da,Samsun Subay Orduevi,"Türk Silahlı Kuvvetlerine bağlı Samsun Subay Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Samsun Subay Orduevi içerisinde konaklamak isteyenler için; Samsun Subay Orduevi Fiyatları, Samsun Subay Orduevi Resimleri, Samsun Subay Orduevi Rezervasyon, Samsun Subay Askeri Gazino ve Samsun Subay Orduevi Yorumları ‘na yer verdik.","Kale Mahallesi, Cumhuriyet Caddesi No10 İlkadım – Samsun",0362 432 33 41,admin-123
c6d5f492-151a-4fe5-8d70-aaa10991faca,Sarıyer Subay Orduevi,"Türk Silahlı Kuvvetlerine bağlı Sarıyer Subay Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Sarıyer Subay Orduevi içerisinde konaklamak isteyenler için; Sarıyer Subay Orduevi Fiyatları, Sarıyer Subay Orduevi Resimleri, Sarıyer Subay Orduevi Rezervasyon, Sarıyer Subay Askeri Gazino ve Sarıyer Subay Orduevi Yorumları ‘na yer verdik.","Meserburnu Caddesi, No4 Sarıyer – İstanbul",0212 242 00 42,admin-123
e66078f4-400c-4654-9ea3-00d48bae0757,Çanakkale Subay Orduevi,"Türk Silahlı Kuvvetlerine bağlı Çanakkale Subay Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Çanakkale Subay Orduevi içerisinde konaklamak isteyenler için; Çanakkale Subay Orduevi Fiyatları, Çanakkale Subay Orduevi Resimleri, Çanakkale Subay Orduevi Rezervasyon ve Çanakkale Subay Orduevi Yorumları ‘na yer verdik.","Cevat Paşa Mahallesi, Kayserili Ahmet Paşa Cd. No52, Merkez – Çanakkale",0286 217 13 20,admin-123
cc8eb033-ec13-498a-ba72-b70c0fd40a7c,Erzurum Orduevi,"Türk Silahlı Kuvvetlerine bağlı Erzurum Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Erzurum Orduevi içerisinde konaklamak isteyenler için; Erzurum Orduevi Fiyatları, Erzurum Orduevi Resimleri, Erzurum Orduevi Rezervasyon, Erzurum Askeri Gazino ve Erzurum Orduevi Yorumları ‘na yer verdik.","Lalapaşa Mahallesi, Orduevi Sokak Yakutiye – Erzurum",0442 234 81 50,admin-123
5b0e5a42-2bb4-451c-8886-0677d7fde0bf,Bornova Orduevi,"Türk Silahlı Kuvvetlerine bağlı Bornova Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Bornova Orduevi içerisinde konaklamak isteyenler için; Bornova Orduevi Fiyatları, Bornova Orduevi Resimleri, Bornova Orduevi Rezervasyon, Bornova Askeri Gazino ve Bornova Orduevi Yorumları ‘na yer verdik.","Kazımdirik Mahallesi, 162. Sokak Bornova – İzmir",0232 388 63 90  — 0232 388 35 35,admin-123
80635999-75d9-4f9e-9918-1b5e4d88e834,Gaziantep Orduevi,"Türk Silahlı Kuvvetlerine bağlı Gaziantep Orduevi askeri personellerin konaklama, yeme, içme, sosyal ihtiyaçlarını karşılayan bir tesis olmaktadır. Bu konuda Gaziantep Orduevi içerisinde konaklamak isteyenler için; Gaziantep Orduevi Fiyatları, Gaziantep Orduevi Resimleri, Gaziantep Orduevi Rezervasyon, Gaziantep Askeri Gazino ve Gaziantep Orduevi Yorumları ‘na yer verdik.","Beyazlar Mahallesi, Ordu Caddesi, Hizmet Delibaş Kışları Şahinbey – Gaziantep",0342 336 12 40 *** 0342 336 12 41 ***0342 336 12 42 —0342 336 12 49,admin-123
